Date,Min Price,Max Price,Price
2024-06-29,170.0,180.0,175.0
2024-06-30,170.0,180.0,175.0
2024-07-01,165.0,180.0,172.5
2024-07-02,165.0,175.0,170.0
2024-07-03,165.0,175.0,170.0
2024-07-04,160.0,175.0,167.5
2024-07-05,160.0,175.0,167.5
2024-07-06,160.0,175.0,167.5
2024-07-07,160.0,165.0,162.5
2024-07-08,160.0,165.0,162.5
2024-07-09,160.0,165.0,162.5
2024-07-10,160.0,165.0,162.5
2024-07-11,165.0,175.0,170.0
2024-07-12,170.0,180.0,175.0
2024-07-13,170.79031697406427,188.61817781155597,179.70424739281012
2024-07-14,170.0,190.0,180.0
2024-07-15,170.0,180.0,175.0
2024-07-16,170.0,180.0,175.0
2024-07-17,174.09898585487414,177.18688759131098,175.64293672309256
2024-07-18,175.8117973584997,176.38144438710432,176.09662087280202
2024-07-19,177.03238284600135,176.06696202327822,176.54967243463977
2024-07-20,177.80198579970957,176.18754986600706,176.99476783285832
2024-07-21,178.16184970195462,176.6873172814652,177.4245834917099
2024-07-22,178.15321803506674,177.510373635827,177.83179583544688
2024-07-23,177.8173342813762,178.6008282952668,178.2090812883215
2024-07-24,177.19544192321345,179.90279062595886,178.54911627458614
2024-07-25,176.3287844429086,181.36036999407762,178.8445772184931
2024-07-26,175.25860532279205,182.91767576579736,179.0881405442947
2024-07-27,174.0261480451941,184.51881730729244,179.27248267624327
2024-07-28,173.33333333333334,185.83333333333334,179.58333333333334
2024-07-29,171.23937294687516,187.62904516430598,179.43420905559057
2024-07-30,169.76754209081474,189.0263502121732,179.39694615149398
2024-07-31,168.29840700659415,190.24392849451309,179.27116775055362
2024-08-01,166.87321117654358,191.22588937749998,179.04955027702178
2024-08-02,165.5331980829934,191.91634222730832,178.72477015515085
2024-08-03,164.31961120827387,192.25939641011234,178.2895038091931
2024-08-04,163.27369403471533,192.19916129208653,177.73642766340095
2024-08-05,162.43669004464806,191.67974623940506,177.05821814202656
2024-08-06,161.8498427204023,190.6452606182424,176.24755166932235
2024-08-07,161.55439554430845,189.03981379477278,175.2971046695406
2024-08-08,161.59159199869674,186.80751513517072,174.19955356693373
2024-08-09,162.00267556589745,183.89247400561038,172.94757478575391
2024-08-10,160.0,180.0,170.0
2024-08-11,166.36363636363637,177.27272727272728,171.8181818181818
2024-08-12,160.0,170.0,165.0
2024-08-13,159.0750395498313,168.78815273679652,163.93159614331393
2024-08-14,158.88463306239393,168.48402510336592,163.6843290828799
2024-08-15,159.40205556328823,169.22134183903705,164.31169870116264
2024-08-16,160.0,170.0,165.0
2024-08-17,160.0,170.0,165.0
2024-08-18,159.30294600052446,169.42506895312874,164.3640074768266
2024-08-19,158.7284261551872,168.8026493758279,163.76553776550756
2024-08-20,156.66666666666666,168.33333333333334,162.5
2024-08-21,160.0,170.0,165.0
2024-08-22,160.0,170.0,165.0
2024-08-23,160.0,175.0,167.5
2024-08-24,160.0,180.0,170.0
2024-08-25,160.0,180.0,170.0
2024-08-26,160.70029023019273,174.82622716892044,167.7632586995566
2024-08-27,160.0,170.0,165.0
2024-08-28,160.0,170.0,165.0
2024-08-29,160.0,175.0,167.5
2024-08-30,160.0,175.0,167.5
2024-08-31,155.0,170.0,162.5
2024-09-01,155.0,170.0,162.5
2024-09-02,155.0,170.0,162.5
2024-09-03,160.0,170.0,165.0
2024-09-04,160.0,170.0,165.0
2024-09-05,165.0,175.0,170.0
2024-09-06,170.0,180.0,175.0
2024-09-07,170.0,180.0,175.0
2024-09-08,165.0,175.0,170.0
2024-09-09,165.0,175.0,170.0
2024-09-10,165.0,175.0,170.0
2024-09-11,165.0,175.0,170.0
2024-09-12,165.0,175.0,170.0
2024-09-13,160.0,175.0,167.5
2024-09-14,170.0,180.0,175.0
2024-09-15,170.0,180.0,175.0
2024-09-16,168.58083348399708,180.8299881724768,174.70541082823695
2024-09-17,170.0,180.0,175.0
2024-09-18,175.0,185.0,180.0
2024-09-19,175.0,185.0,180.0
2024-09-20,175.0,180.0,177.5
2024-09-21,170.0,185.0,177.5
2024-09-22,170.27595426122326,181.42479476285763,175.85037451204045
2024-09-23,170.0,175.0,172.5
2024-09-24,170.0,175.0,172.5
2024-09-25,170.0,180.0,175.0
2024-09-26,170.0,180.0,175.0
2024-09-27,170.0,180.0,175.0
2024-09-28,170.0,180.0,175.0
2024-09-29,175.0,180.0,177.5
2024-09-30,170.0,185.0,177.5
2024-10-01,175.0,185.0,180.0
2024-10-02,180.0,190.0,185.0
2024-10-03,180.0,190.0,185.0
2024-10-04,175.0,190.0,182.5
2024-10-05,190.0,200.0,195.0
2024-10-06,190.0,200.0,195.0
2024-10-07,190.0,200.0,195.0
2024-10-08,190.0,200.0,195.0
2024-10-09,190.0,210.0,200.0
2024-10-10,187.72423981479398,204.6574916453949,196.19086573009446
2024-10-11,185.0,200.0,192.5
2024-10-12,190.0,210.0,200.0
2024-10-13,189.64938901828484,212.56957435206627,201.10948168517555
2024-10-14,190.0,210.0,200.0
2024-10-15,190.6223409548505,209.2783355609679,199.9503382579092
2024-10-16,190.0,210.0,200.0
2024-10-17,190.0,210.0,200.0
2024-10-18,190.18931219474038,210.14150331028716,200.16540775251377
2024-10-19,190.82186962844662,209.95355501345128,200.38771232094894
2024-10-20,191.66666666666666,210.0,200.83333333333331
2024-10-21,190.0,210.0,200.0
2024-10-22,190.0,210.0,200.0
2024-10-23,190.0,210.0,200.0
2024-10-24,185.0,200.0,192.5
2024-10-25,185.0,210.0,197.5
2024-10-26,185.0,210.0,197.5
2024-10-27,185.0,200.0,192.5
2024-10-28,185.0,200.0,192.5
2024-10-29,185.0,210.0,197.5
2024-10-30,185.0,210.0,197.5
2024-10-31,180.0,200.0,190.0
2024-11-01,178.7965588831019,201.51394387590568,190.1552513795038
2024-11-02,180.0,210.0,195.0
2024-11-03,186.54593426952985,215.822206529008,201.18407039926893
2024-11-04,191.43659865834724,216.12152780788563,203.77906323311643
2024-11-05,190.0,210.0,200.0
2024-11-06,180.0,200.0,190.0
2024-11-07,185.0,205.0,195.0
2024-11-08,186.14050960194268,206.25094963483036,196.1957296183865
2024-11-09,184.20914412599862,204.18308579206172,194.19611495903018
2024-11-10,180.0,200.0,190.0
2024-11-11,180.0,200.0,190.0
2024-11-12,180.0,200.0,190.0
2024-11-13,180.0,200.0,190.0
2024-11-14,175.0,200.0,187.5
2024-11-15,176.81696505863272,200.24674270751592,188.53185388307432
2024-11-16,176.53432733090102,200.33324473819852,188.43378603454977
2024-11-17,178.33333333333334,200.0,189.16666666666669
2024-11-18,180.0,200.0,190.0
2024-11-19,180.0,200.0,190.0
2024-11-20,180.0,200.0,190.0
2024-11-21,180.0,200.0,190.0
2024-11-22,180.0,200.0,190.0
2024-11-23,180.0,200.0,190.0
2024-11-24,180.0,200.0,190.0
2024-11-25,180.0,200.0,190.0
2024-11-26,175.0,200.0,187.5
2024-11-27,175.0,200.0,187.5
2024-11-28,175.0,200.0,187.5
2024-11-29,175.0,200.0,187.5
2024-11-30,175.0,200.0,187.5
2024-12-01,175.0,200.0,187.5
2024-12-02,175.0,200.0,187.5
2024-12-03,175.0,200.0,187.5
2024-12-04,175.0,200.0,187.5
2024-12-05,175.0,200.0,187.5
2024-12-06,175.0,200.0,187.5
2024-12-07,175.0,200.0,187.5
2024-12-08,175.0,200.0,187.5
2024-12-09,175.0,200.0,187.5
2024-12-10,175.0,200.0,187.5
2024-12-11,175.0,200.0,187.5
2024-12-12,175.0,200.0,187.5
2024-12-13,174.69119613532013,200.1955676241746,187.44338187974736
2024-12-14,173.9914685073658,200.4552888978863,187.22337870262606
2024-12-15,173.33333333333334,200.0,186.66666666666669
2024-12-16,171.98901659137928,200.7630839546999,186.3760502730396
2024-12-17,170.0,200.0,185.0
2024-12-18,170.0,200.0,185.0
2024-12-19,170.0,200.0,185.0
2024-12-20,170.0,200.0,185.0
2024-12-21,182.9160727353856,198.1859098705052,190.55099130294542
2024-12-22,190.0,200.0,195.0
2024-12-23,180.0,200.0,190.0
2024-12-24,185.0,210.0,197.5
2024-12-25,186.62302157560188,210.38135783951248,198.5021897075572
2024-12-26,185.0,210.0,197.5
2024-12-27,190.0,210.0,200.0
2024-12-28,190.0,210.0,200.0
2024-12-29,190.13719245027352,212.6770095005815,201.4071009754275
2024-12-30,187.5,215.0,201.25
2024-12-31,190.0,220.0,205.0
2025-01-01,190.0,220.0,205.0
2025-01-02,190.0,220.0,205.0
2025-01-03,200.0,220.0,210.0
2025-01-04,200.0,220.0,210.0
2025-01-05,195.0,215.0,205.0
2025-01-06,190.0,210.0,200.0
2025-01-07,190.0,210.0,200.0
2025-01-08,190.0,220.0,205.0
2025-01-09,190.0,220.0,205.0
2025-01-10,200.0,210.0,205.0
2025-01-11,199.2792588596002,207.9562056484089,203.61773225400455
2025-01-12,190.0,210.0,200.0
2025-01-13,180.0,210.0,195.0
2025-01-14,180.0,210.0,195.0
2025-01-15,180.0,210.0,195.0
2025-01-16,180.0,210.0,195.0
2025-01-17,189.62797183354857,209.88519319893948,199.756582516244
2025-01-18,200.0,210.0,205.0
2025-01-19,200.0,210.0,205.0
2025-01-20,190.0,210.0,200.0
2025-01-21,190.0,210.0,200.0
2025-01-22,190.0,210.0,200.0
2025-01-23,190.0,210.0,200.0
2025-01-24,190.0,210.0,200.0
2025-01-25,200.0,210.0,205.0
2025-01-26,190.0,210.0,200.0
2025-01-27,190.0,210.0,200.0
2025-01-28,180.0,210.0,195.0
2025-01-29,180.0,210.0,195.0
2025-01-30,180.0,210.0,195.0
2025-01-31,190.0,210.0,200.0
2025-02-01,190.0,210.0,200.0
2025-02-02,190.0,210.0,200.0
2025-02-03,180.0,210.0,195.0
2025-02-04,180.0,210.0,195.0
2025-02-05,190.0,210.0,200.0
2025-02-06,180.0,210.0,195.0
2025-02-07,180.0,210.0,195.0
2025-02-08,190.0,220.0,205.0
2025-02-09,180.0,210.0,195.0
2025-02-10,180.0,210.0,195.0
2025-02-11,180.0,210.0,195.0
2025-02-12,190.0,210.0,200.0
2025-02-13,190.0,210.0,200.0
2025-02-14,190.0,220.0,205.0
2025-02-15,190.01930756193008,221.61464447640043,205.81697601916525
2025-02-16,190.0,220.0,205.0
2025-02-17,189.79349067572403,219.04263301543253,204.41806184557828
2025-02-18,190.0,220.0,205.0
2025-02-19,190.0,220.0,205.0
2025-02-20,190.0,200.0,195.0
2025-02-21,190.04378667930334,200.23441196917688,195.1390993242401
2025-02-22,190.0,210.0,200.0
2025-02-23,190.0,210.0,200.0
2025-02-24,190.0,210.0,200.0
2025-02-25,190.0,210.0,200.0
2025-02-26,190.0,210.0,200.0
2025-02-27,190.0,210.0,200.0
2025-02-28,200.0,210.0,205.0
2025-03-01,200.0,210.0,205.0
2025-03-02,190.0,210.0,200.0
2025-03-03,165.0,210.0,187.5
2025-03-04,175.0,210.0,192.5
2025-03-05,190.0,210.0,200.0
2025-03-06,190.0,210.0,200.0
2025-03-07,190.0,210.0,200.0
2025-03-08,190.0,210.0,200.0
2025-03-09,185.0,210.0,197.5
2025-03-10,180.0,210.0,195.0
2025-03-11,180.0,210.0,195.0
2025-03-12,180.0,210.0,195.0
2025-03-13,180.0,210.0,195.0
2025-03-14,190.0,210.0,200.0
2025-03-15,200.0,210.0,205.0
2025-03-16,180.0,210.0,195.0
2025-03-17,180.0,210.0,195.0
2025-03-18,180.0,210.0,195.0
2025-03-19,190.0,210.0,200.0
2025-03-20,196.2641518940999,214.23907753023994,205.25161471216992
2025-03-21,199.50841742323746,217.87143975833374,208.6899285907856
2025-03-22,200.0,220.0,210.0
2025-03-23,200.0,220.0,210.0
2025-03-24,197.5,217.5,207.5
2025-03-25,200.0,230.0,215.0
2025-03-26,199.0950368054663,233.357120639186,216.22607872232615
2025-03-27,200.0,230.0,215.0
2025-03-28,202.54643035795993,226.46666881030055,214.50654958413025
2025-03-29,205.00906616281011,223.78279874741307,214.3959324551116
2025-03-30,207.45039843067593,221.89200115812287,214.6711997943994
2025-03-31,209.4700213167412,220.66502360476449,215.06752246075285
2025-04-01,210.66752897618954,219.97261364967255,215.32007131293105
2025-04-02,210.64251556420487,219.6855188551819,215.16401720969338
2025-04-03,208.99457523597084,219.67448678362697,214.33453100979892
2025-04-04,205.32330214667127,219.81026499734241,212.56678357200684
2025-04-05,200.0,220.0,210.0
2025-04-06,190.0,220.0,205.0
2025-04-07,190.0,220.0,205.0
2025-04-08,190.0,220.0,205.0
2025-04-09,190.0,220.0,205.0
2025-04-10,190.0,210.0,200.0
2025-04-11,190.0,220.0,205.0
2025-04-12,185.0,220.0,202.5
2025-04-13,190.0,210.0,200.0
2025-04-14,186.88513211996715,207.94905167949486,197.41709189973102
2025-04-15,180.0,210.0,195.0
2025-04-16,180.0,210.0,195.0
2025-04-17,180.0,210.0,195.0
2025-04-18,180.0,205.0,192.5
2025-04-19,180.0,205.0,192.5
2025-04-20,160.0,205.0,182.5
2025-04-21,180.0,205.0,192.5
2025-04-22,180.0,200.0,190.0
2025-04-23,170.0,190.0,180.0
2025-04-24,170.0,205.0,187.5
2025-04-25,160.0,200.0,180.0
2025-04-26,160.0,200.0,180.0
2025-04-27,160.0,205.0,182.5
2025-04-28,170.0,200.0,185.0
2025-04-29,170.0,200.0,185.0
2025-04-30,170.0,200.0,185.0
2025-05-01,174.82721930920016,199.2735563156483,187.05038781242422
2025-05-02,180.0,200.0,190.0
2025-05-03,180.0,200.0,190.0
2025-05-04,170.0,205.0,187.5
2025-05-05,170.0,205.0,187.5
2025-05-06,170.0,205.0,187.5
2025-05-07,180.0,200.0,190.0
2025-05-08,180.0,200.0,190.0
2025-05-09,180.0,200.0,190.0
2025-05-10,180.0,200.0,190.0
2025-05-11,169.26583209156223,199.64002406659625,184.45292807907924
2025-05-12,160.0,200.0,180.0
2025-05-13,160.0,200.0,180.0
2025-05-14,160.0,200.0,180.0
2025-05-15,160.0,200.0,180.0
2025-05-16,160.0,195.0,177.5
2025-05-17,160.0,200.0,180.0
2025-05-18,160.0,200.0,180.0
2025-05-19,160.0,200.0,180.0
2025-05-20,160.0,200.0,180.0
2025-05-21,160.0,200.0,180.0
2025-05-22,160.0,200.0,180.0
2025-05-23,160.0,180.0,170.0
2025-05-24,160.0,190.0,175.0
2025-05-25,160.0,180.0,170.0
2025-05-26,160.0,180.0,170.0
2025-05-27,160.0,190.0,175.0
2025-05-28,155.0,190.0,172.5
2025-05-29,155.0,190.0,172.5
2025-05-30,160.0,190.0,175.0
